item_id;name;category;price;old_price;sellable_online;link;other_colors;short_description;designer;depth;height;width;price_usd;category_total
39279280;FYRESDAL;Beds (208);1139,0;No old price;TRUE;https://www.ikea.com/sa/en/p/fyresdal-day-bed-with-2-mattresses-black-moshult-firm-s39279280/;Yes;Day-bed with 2 mattresses, 80x200 cm;K Hagberg/M Hagberg/IKEA of Sweden;NA;94;88;307,530;208
9149879;VALLENTUNA;Beds (208);1160,0;SR 1,450;TRUE;https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-hillared-dark-grey-s09149879/;Yes;Sofa-bed module;Fredriksson/L Löwenhielm/Hilland;100;45;80;313,200;208
19287530;DELAKTIG;Beds (208);1400,0;No old price;TRUE;https://www.ikea.com/sa/en/p/delaktig-bed-frame-aluminium-s19287530/;No;Bed frame, 160x200 cm;IKEA of Sweden/Tom Dixon;NA;29;164;378,000;208
400692;BRIMNES;Beds (208);220,0;SR 250;TRUE;https://www.ikea.com/sa/en/p/brimnes-headboard-with-storage-compartment-white-00400692/;No;Headboard with storage compartment, 90 cm;K Hagberg/M Hagberg;28;110;96;59,400;208
19326428;SLÄKT;Beds (208);520,0;No old price;FALSE;https://www.ikea.com/sa/en/p/slaekt-ext-bed-frame-with-slatted-bed-base-white-s19326428/;No;Ext bed frame with slatted bed base, 80x200 cm;Ebba Strandmark/IKEA of Sweden;NA;NA;91;140,400;208
80332468;SUFFLETT;Beds (208);85,0;No old price;TRUE;https://www.ikea.com/sa/en/p/sufflett-bed-tent-pink-80332468/;No;Bed tent, 70/80/90;IKEA of Sweden;NA;80;NA;22,950;208
90332458;KURA;Beds (208);175,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-grey-white-90332458/;No;Bed tent with curtain;Malin Unnborn;NA;68;97;47,250;208
90338403;LÖVA;Beds (208);55,0;No old price;TRUE;https://www.ikea.com/sa/en/p/loeva-bed-canopy-green-90338403/;No;Bed canopy;A Huldén/S Dahlman;NA;NA;90;14,850;208
99211621;HEMNES;Beds (208);2085,0;No old price;TRUE;https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-grey-moshult-firm-s99211621/;Yes;Day-bed w 3 drawers/2 mattresses, 80x200 cm;IKEA of Sweden/Carina Bengs;NA;83;87;562,950;208
20320128;FLEKKE;Beds (208);1495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/flekke-day-bed-frame-with-2-drawers-black-brown-20320128/;No;Day-bed frame with 2 drawers, 80x200 cm;K Hagberg/M Hagberg;NA;86;88;403,650;208
69304829;MARKERAD;Beds (208);1092,0;SR 1,590;TRUE;https://www.ikea.com/sa/en/p/markerad-day-bed-s69304829/;No;Day-bed, 80x200 cm;IKEA of Sweden/Virgil Abloh;NA;NA;80;294,840;208
99302975;PLATSA;Beds (208);2163,5;SR 2,360;TRUE;https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-door-3-drawers-white-fonnes-s99302975/;No;Bed frame with 2 door+3 drawers, 142x244x163 cm;IKEA of Sweden;40;43;141;584,145;208
50393830;KURA;Beds (208);149,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-brown-50393830/;No;Bed tent with curtain;S Edholm/L Ullenius;NA;68;97;40,230;208
89275265;STUVA / FÖLJA;Beds (208);1915,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-2-drawer-2-doors-white-s89275265/;No;Loft bed combo w 2 drawer/2 doors, 207x99x182 cm;IKEA of Sweden/Ebba Strandmark;NA;182;NA;517,050;208
39288128;DELAKTIG;Beds (208);2495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/delaktig-bed-frame-headboard-2-side-tables-aluminium-black-s39288128/;No;Bed frame/headboard/2 side tables, 160x200 cm;IKEA of Sweden/Tom Dixon;NA;99;204;673,650;208
70340567;GRÄLVIKEN;Beds (208);1995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/graelviken-3-seat-sofa-bed-grey-70340567/;No;3-seat sofa-bed;IKEA of Sweden;86;74;225;538,650;208
89240761;HOLMSUND;Beds (208);2295,0;No old price;TRUE;https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-orrsta-light-white-grey-s89240761/;Yes;Three-seat sofa-bed;K Hagberg/M Hagberg;99;96;230;619,650;208
59250756;LAUVIK;Beds (208);2902,0;SR 4,040;TRUE;https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-tuddal-dark-beige-s59250756/;Yes;Divan bed, 160x200 cm;Synnöve Mork/Ola Wihlborg/IKEA of Sweden;NA;120;160;783,540;208
79253259;STUVA / FRITIDS;Beds (208);1990,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-3-drawers-2-doors-white-white-s79253259/;Yes;Loft bed combo w 3 drawers/2 doors, 207x99x182 cm;Ebba Strandmark/IKEA of Sweden;NA;182;NA;537,300;208
20247982;SVÄRTA;Beds (208);875,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-silver-colour-20247982/;No;Loft bed frame, 90x200 cm;Tord Björklund;NA;186;97;236,250;208
9302913;PLATSA;Beds (208);1611,0;SR 1,715;TRUE;https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/;No;Bed frame with 4 drawers, 142x244x43 cm;IKEA of Sweden;40;42;141;434,970;208
29278101;GRÖNLID;Beds (208);3595,0;No old price;TRUE;https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/;Yes;2-seat sofa-bed;IKEA of Sweden/Francis Cayouette/Ehlén Johansson;98;104;196;970,650;208
80411272;VITVAL;Beds (208);1295,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-white-light-grey-80411272/;No;Bunk bed frame, 90x200 cm;IKEA of Sweden;NA;162;97;349,650;208
49278591;GRÖNLID;Beds (208);7610,0;No old price;TRUE;https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-5-seat-with-chaise-longue-ljungen-dark-red-s49278591/;Yes;Corner sofa-bed, 5-seat;Francis Cayouette/Ehlén Johansson/IKEA of Sweden;164;104;252;2054,700;208
19129932;BRIMNES;Beds (208);1795,0;No old price;TRUE;https://www.ikea.com/sa/en/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-malfors-medium-firm-s19129932/;Yes;Day-bed w 2 drawers/2 mattresses, 80x200 cm;IKEA of Sweden/K Hagberg/M Hagberg;53;21;86;484,650;208
80362974;SLÄKT;Beds (208);295,0;No old price;TRUE;https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/;No;Storage box with castors, 62x62x35 cm;Ebba Strandmark;53;35;62;79,650;208
10372976;NORDLI;Beds (208);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nordli-headboard-white-10372976/;No;Headboard, 140/160 cm;Ola Wihlborg;NA;84;240;187,650;208
69287537;DELAKTIG;Beds (208);2095,0;No old price;TRUE;https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-headboard-aluminium-black-s69287537/;No;Bed frame with headboard, 160x200 cm;IKEA of Sweden/Tom Dixon;NA;99;164;565,650;208
257953;GONATT;Beds (208);1095,0;No old price;TRUE;https://www.ikea.com/sa/en/p/gonatt-cot-light-grey-00257953/;No;Cot, 60x120 cm;J Asshoff/H Brogård;NA;103;66;295,650;208
20299688;BRENNÅSEN;Beds (208);30,0;SR 50/4 pack;TRUE;https://www.ikea.com/sa/en/p/brennasen-leg-black-stained-20299688/;No;Leg, 10 cm;Ola Wihlborg;7;NA;7;8,100;208
9217849;BRÅTHULT;Beds (208);1991,0;SR 2,100;TRUE;https://www.ikea.com/sa/en/p/brathult-corner-sofa-bed-borred-grey-green-s09217849/;Yes;Corner sofa-bed;Lisa Hilland/David Wahl/IKEA of Sweden;78;69;212;537,570;208
19302917;PLATSA;Beds (208);2210,0;SR 2,395;TRUE;https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-s19302917/;No;Bed frame with storage, 140x244x223 cm;IKEA of Sweden;40;43;140;596,700;208
59151271;SVÄRTA;Beds (208);1175,0;SR 1,250;TRUE;https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-with-desk-top-silver-colour-s59151271/;No;Loft bed frame with desk top, 90x200 cm;Tord Björklund;NA;186;97;317,250;208
9306435;NYHAMN;Beds (208);1445,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-yellow-s09306435/;Yes;3-seat sofa-bed;IKEA of Sweden/L Hilland/Lisa Hilland;97;90;200;390,150;208
29277639;LIDHULT;Beds (208);9585,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lidhult-corner-sofa-bed-6-seat-with-chaise-longue-lejde-red-brown-red-brown-s29277639/;Yes;Corner sofa-bed, 6-seat;Henrik Preutz/IKEA of Sweden;164;102;387;2587,950;208
40299687;BURFJORD;Beds (208);40,0;SR 50/4 pack;TRUE;https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/;No;Leg, 10 cm;Ola Wihlborg;55;NA;55;10,800;208
49277105;VALLENTUNA;Beds (208);4488,0;SR 5,610;TRUE;https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-and-storage-hillared-murum-dark-grey-black-s49277105/;Yes;3-seat modular sofa with sofa-bed;Fredriksson/L Löwenhielm/Hilland;NA;84;266;1211,760;208
69302566;VITVAL;Beds (208);1195,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-with-desk-top-white-light-grey-s69302566/;No;Loft bed frame with desk top, 90x200 cm;IKEA of Sweden;NA;195;135;322,650;208
9278003;VALLENTUNA;Beds (208);5780,0;SR 7,225;TRUE;https://www.ikea.com/sa/en/p/vallentuna-modular-corner-sofa-3-seat-sofa-bed-and-storage-murum-white-s09278003/;Yes;Modular corner sofa 3-seat+sofa-bed;Ehlén Johansson;93;84;266;1560,600;208
19290014;LIDHULT;Beds (208);3340,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-lejde-grey-black-s19290014/;Yes;2-seat sofa-bed section;IKEA of Sweden/Henrik Preutz;97;95;160;901,800;208
20426525;DELAKTIG;Beds (208);495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/delaktig-headboard-black-20426525/;No;Headboard, 160 cm;Tom Dixon;NA;70;150;133,650;208
10248519;GULLIVER;Beds (208);595,0;No old price;TRUE;https://www.ikea.com/sa/en/p/gulliver-cot-white-10248519/;No;Cot, 60x120 cm;IKEA of Sweden;NA;80;66;160,650;208
60429471;DELAKTIG;Beds (208);200,0;No old price;TRUE;https://www.ikea.com/sa/en/p/delaktig-fitting-for-headboard-60429471/;No;Fitting for headboard;Tom Dixon;NA;NA;NA;54,000;208
89300750;FLOTTEBO;Beds (208);2236,0;SR 2,795;TRUE;https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-gunnared-medium-grey-s89300750/;Yes;Sofa-bed with side table, 120 cm;C Halskov/H Dalsgaard;120;79;200;603,720;208
29288100;DELAKTIG;Beds (208);1800,0;No old price;TRUE;https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-2-side-tables-aluminium-black-s29288100/;No;Bed frame with 2 side tables, 160x200 cm;IKEA of Sweden/Tom Dixon;NA;29;204;486,000;208
49292686;VIMLE;Beds (208);4645,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-with-chaise-longue-gunnared-medium-grey-s49292686/;Yes;3-seat sofa-bed;Ehlén Johansson/IKEA of Sweden;98;83;271;1254,150;208
49306443;NYHAMN;Beds (208);1295,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-foam-mattress-skiftebo-yellow-s49306443/;Yes;3-seat sofa-bed;IKEA of Sweden/L Hilland/Lisa Hilland;97;90;200;349,650;208
45932080;SULTAN;Beds (208);50,0;No old price;TRUE;https://www.ikea.com/sa/en/p/sultan-supporting-leg-black-45932080/;No;Supporting leg;IKEA of Sweden;NA;NA;NA;13,500;208
10309616;BÅTSFJORD;Beds (208);30,0;SR 50/4 pack;TRUE;https://www.ikea.com/sa/en/p/batsfjord-leg-birch-10309616/;No;Leg, 10 cm;Ehlén Johansson;NA;NA;NA;8,100;208
79186774;KONGSFJORD;Beds (208);8356,0;SR 8,540;TRUE;https://www.ikea.com/sa/en/p/kongsfjord-divan-bed-hyllestad-medium-firm-tustna-dark-grey-s79186774/;Yes;Divan bed, 180x200 cm;Ola Wihlborg/Synnöve Mork/IKEA of Sweden;NA;135;180;2256,120;208
99183864;FLEKKE;Beds (208);2185,0;No old price;TRUE;https://www.ikea.com/sa/en/p/flekke-day-bed-w-2-drawers-2-mattresses-black-brown-husvika-firm-s99183864/;Yes;Day-bed w 2 drawers/2 mattresses, 80x200 cm;K Hagberg/M Hagberg/IKEA of Sweden;NA;86;88;589,950;208
70248564;SUNDVIK;Beds (208);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/sundvik-cot-grey-brown-70248564/;No;Cot, 60x120 cm;IKEA of Sweden;NA;85;67;187,650;208
79217902;SANDBACKEN;Beds (208);1841,0;SR 1,950;TRUE;https://www.ikea.com/sa/en/p/sandbacken-corner-sofa-bed-lofallet-beige-s79217902/;Yes;Corner sofa-bed;David Wahl/Lisa Hilland/IKEA of Sweden;NA;69;212;497,070;208
79150746;HOLMSUND;Beds (208);2995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/holmsund-corner-sofa-bed-nordvalla-medium-grey-s79150746/;Yes;Corner sofa-bed;K Hagberg/M Hagberg/IKEA of Sweden;151;96;230;808,650;208
29277724;VALLENTUNA;Beds (208);4320,0;SR 5,400;TRUE;https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-w-2-sofa-beds-murum-white-s29277724/;Yes;2-seat modular sofa w 2 sofa-beds;Ehlén Johansson;113;84;186;1166,400;208
59297481;FLOTTEBO;Beds (208);1596,0;SR 1,995;TRUE;https://www.ikea.com/sa/en/p/flottebo-sofa-bed-vissle-dark-grey-s59297481/;Yes;Sofa-bed, 90 cm;C Halskov/H Dalsgaard;90;79;200;430,920;208
9306355;NYHAMN;Beds (208);1520,0;No old price;TRUE;https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-pocket-spring-mattress-knisa-grey-beige-s09306355/;Yes;Sofa-bed with triple cushion;IKEA of Sweden/L Hilland;97;90;200;410,400;208
20249896;SVÄRTA;Beds (208);300,0;SR 375;TRUE;https://www.ikea.com/sa/en/p/svaerta-desk-top-silver-colour-20249896/;No;Desk top;Tord Björklund;88;2;200;81,000;208
29266184;LIDHULT;Beds (208);7785,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lidhult-corner-sofa-bed-5-seat-lejde-grey-black-s29266184/;Yes;Corner sofa-bed, 5-seat;IKEA of Sweden/Henrik Preutz;98;102;294;2101,950;208
29278158;GRÖNLID;Beds (208);4270,0;No old price;TRUE;https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-with-open-end-ljungen-medium-grey-s29278158/;Yes;3-seat sofa-bed;Francis Cayouette/Ehlén Johansson/IKEA of Sweden;98;104;231;1152,900;208
49268653;STUVA / FRITIDS;Beds (208);2025,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-4-drawers-2-doors-white-light-pink-s49268653/;Yes;Loft bed combo w 4 drawers/2 doors, 207x99x182 cm;Ebba Strandmark/IKEA of Sweden;NA;182;NA;546,750;208
60102067;LYCKSELE HÅVET;Beds (208);795,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lycksele-havet-mattress-60102067/;No;Mattress, 140x188 cm;IKEA of Sweden;NA;NA;NA;214,650;208
248567;SUNDVIK;Beds (208);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/sundvik-cot-white-00248567/;No;Cot, 60x120 cm;IKEA of Sweden;NA;85;67;187,650;208
60431563;FRIHETEN;Beds (208);1845,0;No old price;TRUE;https://www.ikea.com/sa/en/p/friheten-3-seat-sofa-bed-skiftebo-blue-60431563/;Yes;3-seat sofa-bed;IKEA of Sweden;105;83;225;498,150;208
29285521;VIMLE;Beds (208);2945,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-section-gunnared-beige-s29285521/;Yes;2-seat sofa-bed section;Ehlén Johansson/IKEA of Sweden;98;83;160;795,150;208
89278481;GRÖNLID;Beds (208);4790,0;No old price;TRUE;https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-with-chaise-longue-inseros-white-s89278481/;Yes;3-seat sofa-bed;IKEA of Sweden/Ehlén Johansson/Francis Cayouette;164;104;277;1293,300;208
70299695;BJORLI;Beds (208);40,0;SR 50/4 pack;TRUE;https://www.ikea.com/sa/en/p/bjorli-leg-stainless-steel-70299695/;Yes;Leg, 10 cm;Ola Wihlborg;NA;NA;NA;10,800;208
50456417;SLÄKT;Beds (208);75,0;No old price;FALSE;https://www.ikea.com/sa/en/p/slaekt-headboard-white-50456417/;Yes;Headboard;Ebba Strandmark;NA;40;90;20,250;208
40296599;KURA;Beds (208);125,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kura-bed-tent-turquoise-40296599/;No;Bed tent;T Christensen/K Legaard;NA;68;97;33,750;208
10311228;KURA;Beds (208);125,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kura-bed-tent-pink-10311228/;No;Bed tent;T Christensen/K Legaard;NA;68;97;33,750;208
9277918;VALLENTUNA;Beds (208);4036,0;SR 5,045;TRUE;https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-with-open-end-hillared-light-blue-s09277918/;Yes;3-seat modular sofa with sofa-bed;IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland;NA;84;273;1089,720;208
19290603;LIDHULT;Beds (208);4841,0;SR 5,640;TRUE;https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-grann-bomstad-dark-brown-s19290603/;No;2-seat sofa-bed section;IKEA of Sweden/Henrik Preutz;97;95;160;1307,070;208
80309613;BRATTVÅG;Beds (208);50,0;No old price;TRUE;https://www.ikea.com/sa/en/p/brattvag-leg-black-80309613/;No;Leg, 10 cm;Ola Wihlborg;NA;NA;NA;13,500;208
59277652;VALLENTUNA;Beds (208);2932,0;SR 3,665;TRUE;https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-with-sofa-bed-and-storage-hillared-light-blue-s59277652/;Yes;2-seat modular sofa with sofa-bed;IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland;113;84;186;791,640;208
69278415;GRÖNLID;Beds (208);4390,0;No old price;TRUE;https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-ljungen-light-green-s69278415/;Yes;3-seat sofa-bed;Francis Cayouette/Ehlén Johansson/IKEA of Sweden;98;104;267;1185,300;208
80102066;LYCKSELE MURBO;Beds (208);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lycksele-murbo-mattress-80102066/;No;Mattress, 140x188 cm;IKEA of Sweden;NA;NA;NA;187,650;208
89253169;STUVA / FRITIDS;Beds (208);995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-fritids-cot-with-drawers-white-s89253169/;No;Cot with drawers, 60x120 cm;Ebba Strandmark;NA;86;66;268,650;208
10411242;VITVAL;Beds (208);995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-white-light-grey-10411242/;No;Loft bed frame, 90x200 cm;IKEA of Sweden;NA;195;135;268,650;208
19285588;VIMLE;Beds (208);3355,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-gunnared-medium-grey-s19285588/;Yes;2-seat sofa-bed;IKEA of Sweden/Ehlén Johansson;98;83;190;905,850;208
29297454;FLOTTEBO;Beds (208);1676,0;SR 2,095;TRUE;https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-vissle-purple-s29297454/;Yes;Sofa-bed with side table, 90 cm;C Halskov/H Dalsgaard;90;79;200;452,520;208
99280884;LYCKSELE LÖVÅS;Beds (208);1345,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lycksele-loevas-2-seat-sofa-bed-vallarum-cerise-s99280884/;Yes;2-seat sofa-bed;IKEA of Sweden;100;87;142;363,150;208
9278569;GRÖNLID;Beds (208);6110,0;No old price;TRUE;https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-4-seat-with-open-end-sporda-natural-s09278569/;Yes;Corner sofa-bed, 4-seat;Ehlén Johansson/Francis Cayouette/IKEA of Sweden;98;104;235;1649,700;208
19299726;VIMLE;Beds (208);7765,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vimle-corner-sofa-bed-5-seat-with-chaise-longue-dalstorp-multicolour-s19299726/;Yes;Corner sofa-bed, 5-seat;Ehlén Johansson/IKEA of Sweden;98;83;349;2096,550;208
29257066;LIDHULT;Beds (208);4040,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-lejde-grey-black-s29257066/;Yes;2-seat sofa-bed;IKEA of Sweden/Henrik Preutz;98;102;208;1090,800;208
39292465;VIMLE;Beds (208);4120,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-with-open-end-tallmyra-black-grey-s39292465/;Yes;3-seat sofa-bed;Ehlén Johansson/IKEA of Sweden;98;83;246;1112,400;208
69292275;VIMLE;Beds (208);4265,0;No old price;TRUE;https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-gunnared-beige-s69292275/;Yes;3-seat sofa-bed;Ehlén Johansson/IKEA of Sweden;98;83;261;1151,550;208
79267280;STUVA / FRITIDS;Beds (208);995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-fritids-cot-with-drawers-light-pink-s79267280/;No;Cot with drawers, 60x120 cm;Ebba Strandmark;NA;86;66;268,650;208
99275241;STUVA / FÖLJA;Beds (208);1980,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-4-drawers-2-doors-white-s99275241/;No;Loft bed combo w 4 drawers/2 doors, 207x99x182 cm;IKEA of Sweden/Ebba Strandmark;NA;182;NA;534,600;208
50201534;GONATT;Beds (208);1095,0;No old price;TRUE;https://www.ikea.com/sa/en/p/gonatt-cot-white-50201534/;No;Cot, 60x120 cm;J Asshoff/H Brogård;NA;103;66;295,650;208
80332473;SUFFLETT;Beds (208);85,0;No old price;TRUE;https://www.ikea.com/sa/en/p/sufflett-bed-tent-green-80332473/;No;Bed tent, 70/80/90;IKEA of Sweden;NA;80;NA;22,950;208
39253176;STUVA / FRITIDS;Beds (208);995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-fritids-cot-with-drawers-light-blue-s39253176/;No;Cot with drawers, 60x120 cm;Ebba Strandmark;NA;86;66;268,650;208
69297471;FLOTTEBO;Beds (208);1996,0;SR 2,495;TRUE;https://www.ikea.com/sa/en/p/flottebo-sofa-bed-vissle-purple-s69297471/;Yes;Sofa-bed, 120 cm;C Halskov/H Dalsgaard;120;79;200;538,920;208
39266094;LIDHULT;Beds (208);5840,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lidhult-3-seat-sofa-bed-with-chaise-longue-lejde-grey-black-s39266094/;Yes;3-seat sofa-bed;IKEA of Sweden/Henrik Preutz;164;102;298;1576,800;208
89149936;LYCKSELE HÅVET;Beds (208);1645,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lycksele-havet-two-seat-sofa-bed-vallarum-grey-s89149936/;Yes;Two-seat sofa-bed;IKEA of Sweden;100;87;142;444,150;208
39277196;GRÖNLID;Beds (208);3145,0;No old price;TRUE;https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-section-ljungen-dark-red-s39277196/;Yes;2-seat sofa-bed section;IKEA of Sweden/Francis Cayouette/Ehlén Johansson;98;104;160;849,150;208
59266074;LIDHULT;Beds (208);7873,0;SR 9,430;TRUE;https://www.ikea.com/sa/en/p/lidhult-3-seat-sofa-bed-with-chaise-longue-grann-bomstad-dark-brown-s59266074/;No;3-seat sofa-bed;Henrik Preutz/IKEA of Sweden;164;102;298;2125,710;208
39180566;STUVA / FÖLJA;Beds (208);985,0;No old price;TRUE;https://www.ikea.com/sa/en/p/stuva-foelja-cot-with-drawers-white-s39180566/;No;Cot with drawers, 60x120 cm;Ebba Strandmark;NA;86;66;265,950;208
39266008;LIDHULT;Beds (208);5553,0;SR 6,530;TRUE;https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-grann-bomstad-dark-brown-s39266008/;No;2-seat sofa-bed;IKEA of Sweden/Henrik Preutz;98;102;208;1499,310;208
